KEY	SEVERITY	TYPE	COMPONENT	LINE	MESSAGE
AZnD6ajwE_2A7xMuD-a2	MAJOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/helpers.js	272	Prefer `childNode.remove()` over `parentNode.removeChild(childNode)`.
AZnD6ajwE_2A7xMuD-a3	MAJOR	BUG	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/helpers.js	299	Duplicate name 'showError'.
AZnD6ajwE_2A7xMuD-a4	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/helpers.js	309	Prefer `Number.parseFloat` over `parseFloat`.
AZnD6ajwE_2A7xMuD-a6	MAJOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/helpers.js	375	Do not assign `this` to `context`.
AZnD6ajwE_2A7xMuD-a7	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/helpers.js	391	Prefer `globalThis` over `window`.
AZnD6aizE_2A7xMuD-V7	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/navigation.js	52	Prefer `globalThis` over `window`.
AZnD6aizE_2A7xMuD-V8	MAJOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/navigation.js	53	Prefer using an optional chain expression instead, as it's more concise and easier to read.
AZnD6aizE_2A7xMuD-V_	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/navigation.js	74	Prefer `globalThis` over `window`.
AZnD6aizE_2A7xMuD-WC	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/navigation.js	119	Prefer `globalThis` over `window`.
AZnD6aizE_2A7xMuD-WD	MAJOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/navigation.js	120	Prefer using an optional chain expression instead, as it's more concise and easier to read.
AZnD6aizE_2A7xMuD-WG	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/navigation.js	135	Prefer `globalThis` over `window`.
AZnD6aizE_2A7xMuD-WH	MAJOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/navigation.js	136	Prefer using an optional chain expression instead, as it's more concise and easier to read.
AZnD6aizE_2A7xMuD-WI	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/navigation.js	149	Prefer `globalThis` over `window`.
AZnD6aizE_2A7xMuD-WJ	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/navigation.js	160	Handle this exception or don't catch it at all.
AZnD6aizE_2A7xMuD-WK	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/navigation.js	163	Do not use an object literal as default for parameter `steamConn`.
AZnD6aizE_2A7xMuD-WL	MAJOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/navigation.js	168	Prefer using an optional chain expression instead, as it's more concise and easier to read.
AZnD6aizE_2A7xMuD-WM	MAJOR	BUG	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/navigation.js	234	Unreachable code.
AZnD6aizE_2A7xMuD-WN	MAJOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/navigation.js	234	Prefer using an optional chain expression instead, as it's more concise and easier to read.
AZnD6aizE_2A7xMuD-WP	MAJOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/navigation.js	329	Prefer using an optional chain expression instead, as it's more concise and easier to read.
AZnD6aizE_2A7xMuD-WQ	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/navigation.js	332	Handle this exception or don't catch it at all.
AZnD6aizE_2A7xMuD-WR	MAJOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/navigation.js	343	Prefer using an optional chain expression instead, as it's more concise and easier to read.
AZnD6aizE_2A7xMuD-WS	MAJOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/navigation.js	429	Prefer using an optional chain expression instead, as it's more concise and easier to read.
AZnD6aizE_2A7xMuD-WT	MAJOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/navigation.js	778	Prefer using an optional chain expression instead, as it's more concise and easier to read.
AZnD6aizE_2A7xMuD-WW	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/navigation.js	815	Handle this exception or don't catch it at all.
AZnD6aizE_2A7xMuD-WZ	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/navigation.js	856	Handle this exception or don't catch it at all.
AZnD6aizE_2A7xMuD-Wc	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/navigation.js	882	Handle this exception or don't catch it at all.
AZnD6aizE_2A7xMuD-Wd	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/navigation.js	902	Handle this exception or don't catch it at all.
AZnD6aizE_2A7xMuD-Wg	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/navigation.js	917	Handle this exception or don't catch it at all.
AZnD6aizE_2A7xMuD-Wi	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/navigation.js	932	Handle this exception or don't catch it at all.
AZnD6aizE_2A7xMuD-Wk	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/navigation.js	945	Remove the declaration of the unused 'originalBtnContent' variable.
AZnD6aizE_2A7xMuD-Wl	MAJOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/navigation.js	945	Remove this useless assignment to variable "originalBtnContent".
AZnD6aizE_2A7xMuD-Wm	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/navigation.js	959	Prefer `globalThis` over `window`.
AZnD6aizE_2A7xMuD-Wv	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/navigation.js	1084	Handle this exception or don't catch it at all.
AZnD6aizE_2A7xMuD-Wy	MAJOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/navigation.js	1141	Empty block statement.
AZnD6aizE_2A7xMuD-Wz	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/navigation.js	1143	Handle this exception or don't catch it at all.
AZnD6aizE_2A7xMuD-W0	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/navigation.js	1168	Handle this exception or don't catch it at all.
AZnD6aizE_2A7xMuD-W3	CRITICAL	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/navigation.js	1252	Unexpected empty method 'openGameDetails'.
AZnD6aizE_2A7xMuD-W-	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/navigation.js	1282	Handle this exception or don't catch it at all.
AZnD6aizE_2A7xMuD-XB	MAJOR	BUG	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/navigation.js	1304	Expected an assignment or function call and instead saw an expression.
AZnD6aizE_2A7xMuD-XC	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/navigation.js	1308	Handle this exception or don't catch it at all.
AZnD6aizE_2A7xMuD-XF	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/navigation.js	1323	Handle this exception or don't catch it at all.
AZnD6aizE_2A7xMuD-XE	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/navigation.js	1340	Handle this exception or don't catch it at all.
AZnD6aizE_2A7xMuD-XG	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/navigation.js	1364	Handle this exception or don't catch it at all.
AZnD6aizE_2A7xMuD-XH	MAJOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/navigation.js	1371	Prefer using an optional chain expression instead, as it's more concise and easier to read.
AZnD6aizE_2A7xMuD-XI	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/navigation.js	1382	Handle this exception or don't catch it at all.
AZnD6aizE_2A7xMuD-XW	MAJOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/navigation.js	1708	Empty block statement.
AZnD6aizE_2A7xMuD-XX	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/navigation.js	1711	Handle this exception or don't catch it at all.
AZnD6aizE_2A7xMuD-XY	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/navigation.js	1720	Prefer `globalThis` over `window`.
AZnD6aizE_2A7xMuD-XZ	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/navigation.js	1721	Prefer `globalThis` over `window`.
AZnD6aizE_2A7xMuD-Xb	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/navigation.js	1742	Handle this exception or don't catch it at all.
AZnD6aizE_2A7xMuD-Xc	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/navigation.js	1756	Handle this exception or don't catch it at all.
AZnD6aizE_2A7xMuD-Xo	MAJOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/navigation.js	1898	Empty block statement.
AZnD6aizE_2A7xMuD-Xr	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/navigation.js	1949	Prefer `globalThis` over `window`.
AZnD6aizE_2A7xMuD-Xs	MAJOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/navigation.js	1949	Prefer using an optional chain expression instead, as it's more concise and easier to read.
AZnD6aizE_2A7xMuD-Xt	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/navigation.js	1949	Prefer `globalThis` over `window`.
AZnD6aizE_2A7xMuD-Xu	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/navigation.js	1950	Prefer `globalThis` over `window`.
AZnD6aizE_2A7xMuD-Xv	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/navigation.js	1952	Prefer `globalThis` over `window`.
AZnD6aizE_2A7xMuD-Xz	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/navigation.js	1966	Prefer `globalThis` over `window`.
AZnD6aizE_2A7xMuD-X5	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/navigation.js	1976	Prefer `globalThis` over `window`.
AZnD6aizE_2A7xMuD-X9	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/navigation.js	2162	Prefer `globalThis` over `window`.
AZnD6aizE_2A7xMuD-X-	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/navigation.js	2163	Prefer `globalThis` over `window`.
AZnD6aizE_2A7xMuD-X_	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/navigation.js	2169	Handle this exception or don't catch it at all.
AZnD6aizE_2A7xMuD-YB	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/navigation.js	2183	Remove this redundant jump.
AZnD6aizE_2A7xMuD-YC	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/navigation.js	2224	Handle this exception or don't catch it at all.
AZnD6aizE_2A7xMuD-YD	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/navigation.js	2330	Handle this exception or don't catch it at all.
AZnD6aizE_2A7xMuD-YE	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/navigation.js	2334	Prefer `globalThis` over `window`.
AZnD6ajNE_2A7xMuD-Yc	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/settings.js	24	Prefer `globalThis` over `window`.
AZnD6ajNE_2A7xMuD-Yd	MAJOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/settings.js	25	Empty block statement.
AZnD6ajNE_2A7xMuD-Yf	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/settings.js	28	Remove the declaration of the unused 'key' variable.
AZnD6ajNE_2A7xMuD-Yg	MAJOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/settings.js	28	Remove this useless assignment to variable "key".
AZnD6ajNE_2A7xMuD-Yi	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/settings.js	33	Remove the declaration of the unused 'subKey' variable.
AZnD6ajNE_2A7xMuD-Yj	MAJOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/settings.js	33	Remove this useless assignment to variable "subKey".
AZnD6ajNE_2A7xMuD-Yk	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/settings.js	36	Handle this exception or don't catch it at all.
AZnD6ajNE_2A7xMuD-Yl	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/settings.js	43	Remove the declaration of the unused 'key' variable.
AZnD6ajNE_2A7xMuD-Ym	MAJOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/settings.js	43	Remove this useless assignment to variable "key".
AZnD6ajNE_2A7xMuD-Yn	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/settings.js	46	Handle this exception or don't catch it at all.
AZnD6ajNE_2A7xMuD-Yo	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/settings.js	51	Add logic to this catch clause or eliminate it and rethrow the exception automatically.
AZnD6ajNE_2A7xMuD-Yt	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/settings.js	72	Prefer `globalThis` over `window`.
AZnD6ajNE_2A7xMuD-Yu	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/settings.js	83	Prefer `globalThis` over `window`.
AZnD6ajNE_2A7xMuD-Yv	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/settings.js	88	Handle this exception or don't catch it at all.
AZnD6ajNE_2A7xMuD-Yw	MAJOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/settings.js	91	Prefer using an optional chain expression instead, as it's more concise and easier to read.
AZnD6ajNE_2A7xMuD-Y0	MAJOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/settings.js	104	Prefer using an optional chain expression instead, as it's more concise and easier to read.
AZnD6ajNE_2A7xMuD-Y3	MAJOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/settings.js	121	Prefer using an optional chain expression instead, as it's more concise and easier to read.
AZnD6ajNE_2A7xMuD-Y6	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/settings.js	126	Prefer `globalThis` over `window`.
AZnD6ajNE_2A7xMuD-Y7	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/settings.js	132	Handle this exception or don't catch it at all.
AZnD6ajNE_2A7xMuD-Y8	MAJOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/settings.js	150	Prefer using an optional chain expression instead, as it's more concise and easier to read.
AZnD6ajNE_2A7xMuD-Y9	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/settings.js	154	Prefer `globalThis` over `window`.
AZnD6ajNE_2A7xMuD-Y-	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/settings.js	160	Handle this exception or don't catch it at all.
AZnD6ajNE_2A7xMuD-Y_	MAJOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/settings.js	168	Prefer using an optional chain expression instead, as it's more concise and easier to read.
AZnD6ajNE_2A7xMuD-ZC	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/settings.js	173	Prefer `globalThis` over `window`.
AZnD6ajNE_2A7xMuD-ZD	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/settings.js	179	Handle this exception or don't catch it at all.
AZnD6ajNE_2A7xMuD-ZF	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/settings.js	193	Handle this exception or don't catch it at all.
AZnD6ajOE_2A7xMuD-ZG	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/settings.js	218	Handle this exception or don't catch it at all.
AZnD6ajOE_2A7xMuD-ZO	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/settings.js	262	Prefer `globalThis` over `window`.
AZnD6ajOE_2A7xMuD-Zf	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/settings.js	312	Prefer `globalThis` over `window`.
AZnD6ajOE_2A7xMuD-Zg	MAJOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/settings.js	312	Prefer using an optional chain expression instead, as it's more concise and easier to read.
AZnD6ajOE_2A7xMuD-Zh	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/settings.js	312	Prefer `globalThis` over `window`.
AZnD6ajOE_2A7xMuD-Zi	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/settings.js	313	Prefer `globalThis` over `window`.
AZnD6ajOE_2A7xMuD-Zj	MAJOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/settings.js	316	Prefer using an optional chain expression instead, as it's more concise and easier to read.
AZnD6ajOE_2A7xMuD-Zk	MAJOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/settings.js	321	Prefer using an optional chain expression instead, as it's more concise and easier to read.
AZnD6ajOE_2A7xMuD-Zl	MAJOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/settings.js	335	'If' statement should not be the only statement in 'else' block
AZnD6ajOE_2A7xMuD-Zn	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/settings.js	351	Prefer `globalThis` over `window`.
AZnD6ajOE_2A7xMuD-Zo	MAJOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/settings.js	351	Prefer using an optional chain expression instead, as it's more concise and easier to read.
AZnD6ajOE_2A7xMuD-Zp	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/settings.js	351	Prefer `globalThis` over `window`.
AZnD6ajOE_2A7xMuD-Zt	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/settings.js	354	Prefer `globalThis` over `window`.
AZnD6ajOE_2A7xMuD-Zu	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/settings.js	356	Handle this exception or don't catch it at all.
AZnD6ajOE_2A7xMuD-Zz	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/settings.js	369	Prefer `globalThis` over `window`.
AZnD6ajOE_2A7xMuD-Z0	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/settings.js	375	Prefer `globalThis` over `window`.
AZnD6ajOE_2A7xMuD-Z3	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/settings.js	397	Prefer `globalThis` over `window`.
AZnD6ajOE_2A7xMuD-Z4	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/settings.js	403	Prefer `globalThis` over `window`.
AZnD6ajOE_2A7xMuD-Z5	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/settings.js	411	Prefer `globalThis` over `window`.
AZnD6ajOE_2A7xMuD-aB	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/settings.js	442	Handle this exception or don't catch it at all.
AZnD6ajOE_2A7xMuD-aD	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/settings.js	474	Handle this exception or don't catch it at all.
AZnD6ajOE_2A7xMuD-aE	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/settings.js	479	Prefer `globalThis` over `window`.
AZnD6ajYE_2A7xMuD-aF	CRITICAL	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/state.js	9	Unexpected empty method 'init'.
AZnD6ajYE_2A7xMuD-aG	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/state.js	17	Use `forâ¦of` instead of `.forEach(â¦)`.
AZnD6ajYE_2A7xMuD-aH	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/state.js	20	Handle this exception or don't catch it at all.
AZnD6ajYE_2A7xMuD-aI	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/state.js	72	Handle this exception or don't catch it at all.
AZnD6ajYE_2A7xMuD-aJ	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/state.js	86	Handle this exception or don't catch it at all.
AZnD6ajYE_2A7xMuD-aK	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/state.js	99	Prefer `globalThis` over `window`.
